4,Cereals and cereal products,0.347,229.772,228.222,228.468,229.374,229.221,228.354,227.827,228.449,227.704,228.463,228.343,227.171,226.769,230.304,229.844,229.791,229.303,229.641,228.752,227.663,227.489,226.380,226.587,227.508,228.216,227.294,-1.3,-0.1,-0.5,-0.2,0.4,0.3,-0.4,-0.001,0.42,S-Jun. 2017,-0.5,-0.005,0.57,S-Jul. 2017,-2.2
5,Flour and prepared flour mixes,0.042,236.596,230.431,228.792,239.922,237.603,238.885,235.001,239.738,236.902,240.703,239.306,237.542,235.462,239.655,240.505,238.373,237.195,234.832,238.180,234.162,236.355,233.158,236.837,236.364,236.309,238.505,-0.5,-0.6,-0.7,-0.9,-0.2,0.0,0.9,0.000,0.68,L-Jul. 2017,1.6,0.000,0.80,L-Mar. 2017,-0.1
5,Breakfast cereal(4),0.179,226.415,226.983,227.769,225.002,226.170,225.579,225.253,225.388,224.510,225.284,223.789,224.457,223.976,226.415,226.983,227.769,225.002,226.170,225.579,225.253,225.388,224.510,225.284,223.789,224.457,223.976,-1.1,-0.7,0.3,-0.2,-0.7,0.3,-0.2,0.000,0.63,S-Aug. 2017,-0.7,-0.002,0.87,S-Jul. 2017,-1.7
5,"Rice, pasta, cornmeal(4)",0.126,237.632,234.443,234.518,237.498,236.109,234.116,234.380,234.384,234.502,234.264,236.573,232.868,233.122,237.632,234.443,234.518,237.498,236.109,234.116,234.380,234.384,234.502,234.264,236.573,232.868,233.122,-1.9,1.0,-1.6,0.1,1.0,-1.6,0.1,0.000,0.71,L-Aug. 2017,1.0,-0.003,1.01,S-Jul. 2017,-2.9
6,Rice(4)(5)(6),,163.348,162.335,160.705,161.789,161.925,160.103,159.335,158.827,159.940,159.660,161.490,158.456,160.613,163.348,162.335,160.705,161.789,161.925,160.103,159.335,158.827,159.940,159.660,161.490,158.456,160.613,-1.7,1.1,-1.9,1.4,1.1,-1.9,1.4,,0.76,L-Oct. 2016,2.7,,1.43,S-Jul. 2017,-2.3
5,Bakery products(4),0.699,296.820,296.837,295.821,297.767,295.878,297.205,297.043,297.588,298.046,296.767,297.819,297.281,296.082,296.820,296.837,295.821,297.767,295.878,297.205,297.043,297.588,298.046,296.767,297.819,297.281,296.082,-0.2,0.4,-0.2,-0.4,0.4,-0.2,-0.4,-0.003,0.29,S-Jul. 2017,-0.4,-0.002,0.35,S-Apr. 2017,-0.2
6,Bread(4)(5),0.207,178.466,178.731,178.046,177.995,178.627,177.539,178.554,178.625,180.154,177.622,179.221,178.051,176.990,178.466,178.731,178.046,177.995,178.627,177.539,178.554,178.625,180.154,177.622,179.221,178.051,176.990,-0.8,0.9,-0.7,-0.6,0.9,-0.7,-0.6,-0.001,0.51,L-Aug. 2017,0.9,-0.002,0.73,S-Jan. 2017,-0.9
7,White bread(4)(6),,321.879,324.317,324.400,324.131,325.544,323.226,322.719,324.270,326.555,323.239,325.016,323.135,320.480,321.879,324.317,324.400,324.131,325.544,323.226,322.719,324.270,326.555,323.239,325.016,323.135,320.480,-0.4,0.5,-0.6,-0.8,0.5,-0.6,-0.8,,0.72,S-Jul. 2017,-1.0,,0.87,S-Jan. 2017,-0.6
7,Bread other than white(4)(6),,346.353,345.815,342.771,341.707,343.371,341.312,346.739,345.243,348.891,342.221,346.502,343.697,343.290,346.353,345.815,342.771,341.707,343.371,341.312,346.739,345.243,348.891,342.221,346.502,343.697,343.290,-0.9,1.3,-0.8,-0.1,1.3,-0.8,-0.1,,0.78,L-Aug. 2017,1.3,,1.12,S-Mar. 2017,-1.3
6,"Fresh biscuits, rolls, muffins(5)",0.102,175.508,175.709,176.989,176.024,172.860,176.797,175.749,176.058,175.106,174.445,173.849,175.190,176.217,174.456,175.231,176.366,174.603,171.289,175.862,176.425,177.489,177.079,175.584,174.491,175.436,175.161,0.4,-0.3,0.8,0.6,-0.6,0.5,-0.2,0.000,0.63,S-Aug. 2017,-0.6,0.000,0.84,L-May 2017,0.9
6,"Cakes, cupcakes, and cookies",0.169,281.936,283.871,283.239,285.509,282.395,282.159,283.460,283.151,282.617,282.112,282.774,281.738,281.384,281.233,281.365,282.497,284.215,282.655,281.449,283.659,284.445,284.060,283.186,284.078,282.368,280.683,-0.2,0.2,-0.4,-0.1,0.3,-0.6,-0.6,-0.001,0.49,–,–,0.000,0.76,S-Aug. 2016,-0.3
7,Cookies(6),,269.544,269.528,269.367,272.735,266.285,266.699,269.502,269.561,266.862,265.523,268.792,266.150,266.770,268.856,267.183,268.647,271.470,265.706,266.056,268.680,271.081,269.133,266.503,270.360,267.170,266.089,-1.0,1.2,-1.0,0.2,1.4,-1.2,-0.4,,0.78,L-Aug. 2017,1.4,,1.34,S-Aug. 2016,-1.9
7,Fresh cakes and cupcakes(4)(6),,297.927,303.252,301.403,302.732,303.881,302.022,301.463,301.942,302.723,304.353,301.397,303.065,301.816,297.927,303.252,301.403,302.732,303.881,302.022,301.463,301.942,302.723,304.353,301.397,303.065,301.816,1.3,-1.0,0.6,-0.4,-1.0,0.6,-0.4,,0.77,S-Aug. 2017,-1.0,,1.00,L-Jul. 2017,1.8
6,Other bakery products,0.220,265.245,263.365,260.987,265.645,263.872,266.580,264.475,265.940,266.151,266.915,267.597,267.519,265.123,264.694,266.945,265.438,265.422,264.065,267.242,262.749,264.390,264.642,266.050,265.042,267.701,264.573,0.0,0.3,0.0,-0.9,-0.4,1.0,-1.2,-0.003,0.56,S-Apr. 2017,-1.7,0.000,0.67,S-Aug. 2017,0.0
7,"Fresh sweetrolls, coffeecakes, doughnuts(4)(6)",,289.044,292.347,294.035,289.768,293.917,294.552,288.599,292.256,293.143,292.343,295.854,297.379,295.097,289.044,292.347,294.035,289.768,293.917,294.552,288.599,292.256,293.143,292.343,295.854,297.379,295.097,2.1,1.2,0.5,-0.8,1.2,0.5,-0.8,,1.10,S-Apr. 2017,-2.0,,1.58,L-Feb. 2016,3.6
7,"Crackers, bread, and cracker products(6)",,305.791,300.851,298.931,306.109,303.157,307.745,304.092,305.987,309.127,307.184,307.319,306.764,304.248,304.910,307.617,305.020,306.707,302.984,309.768,301.720,302.676,307.103,305.832,302.420,306.375,303.371,-0.5,0.0,-0.2,-0.8,-1.1,1.3,-1.0,,0.95,S-Aug. 2017,-1.1,,1.19,S-Aug. 2017,-1.7
7,"Frozen and refrigerated bakery products, pies, tarts, turnovers(6)",,270.493,268.490,263.174,269.747,265.572,268.205,268.690,269.638,269.047,272.374,271.147,270.141,267.902,270.026,272.554,267.961,268.568,264.960,267.086,266.621,268.273,268.528,271.237,270.126,270.769,267.439,-1.0,-0.5,-0.4,-0.8,-0.4,0.2,-1.2,,0.96,S-Feb. 2017,-1.3,,1.12,S-Feb. 2017,-1.2
3,"Meats, poultry, fish, and eggs",1.744,244.770,243.633,241.612,242.596,243.057,244.306,243.330,243.815,245.756,247.761,247.985,247.613,248.413,243.758,243.288,242.051,243.714,244.178,245.022,243.663,244.405,245.750,247.359,246.928,245.977,247.366,1.5,0.1,-0.2,0.3,-0.2,-0.4,0.6,0.010,0.24,L-Jul. 2017,0.7,0.026,0.33,L-Aug. 2015,2.0
4,"Meats, poultry, and fish",1.647,248.144,246.755,244.706,244.345,245.648,247.554,246.466,247.669,249.912,252.038,252.043,251.234,251.294,247.233,246.735,245.995,245.779,247.014,248.199,246.496,247.585,249.313,251.344,250.866,249.831,250.353,1.3,0.0,-0.3,0.0,-0.2,-0.4,0.2,0.003,0.24,L-Jul. 2017,0.8,0.021,0.32,L-Jul. 2015,1.7
5,Meats,1.048,250.377,248.228,246.064,244.995,246.580,249.389,248.077,248.510,251.822,255.333,255.290,254.301,254.241,248.672,248.223,247.674,247.319,248.047,249.806,248.554,248.749,251.166,254.458,253.512,252.578,252.485,1.5,0.0,-0.4,0.0,-0.4,-0.4,0.0,0.000,0.28,L-Jul. 2017,1.3,0.016,0.36,L-Jul. 2015,3.1
6,Beef and veal,0.467,295.912,294.801,290.748,289.966,291.384,293.076,294.466,295.196,303.852,307.084,304.918,301.588,298.647,296.189,295.473,293.276,294.083,293.642,293.138,293.316,292.641,301.157,304.798,303.609,301.404,298.925,0.9,-0.7,-1.1,-1.0,-0.4,-0.7,-0.8,-0.004,0.43,S-Oct. 2016,-1.4,0.004,0.46,L-Jul. 2017,1.7
7,Uncooked ground beef(4),0.193,263.300,262.824,258.438,259.370,257.226,260.161,260.834,261.397,268.889,273.687,273.406,273.077,269.807,263.300,262.824,258.438,259.370,257.226,260.161,260.834,261.397,268.889,273.687,273.406,273.077,269.807,2.5,-0.1,-0.1,-1.2,-0.1,-0.1,-1.2,-0.002,0.56,S-Dec. 2016,-1.7,0.005,0.64,L-Jul. 2017,2.9
7,Uncooked beef roasts(4)(5),0.063,216.087,218.119,213.412,211.022,214.434,220.233,220.266,223.396,231.152,229.692,224.824,223.994,218.920,216.087,218.119,213.412,211.022,214.434,220.233,220.266,223.396,231.152,229.692,224.824,223.994,218.920,1.3,-2.1,-0.4,-2.3,-2.1,-0.4,-2.3,-0.001,1.03,S-Sep. 2016,-2.3,0.001,1.06,S-Aug. 2017,0.5
7,Uncooked beef steaks(5),0.163,202.245,199.961,196.873,195.757,199.057,198.766,200.534,199.562,205.093,207.117,204.631,200.310,200.004,201.619,201.903,201.311,201.011,202.571,199.490,198.597,197.274,201.684,204.959,201.927,197.558,199.384,-1.1,-1.2,-2.1,-0.2,-1.5,-2.2,0.9,0.001,0.82,L-Jul. 2017,1.6,-0.002,0.88,L-Jul. 2017,0.4
7,Uncooked other beef and veal(4)(5),0.047,227.506,227.026,230.374,228.963,229.261,225.003,226.118,229.287,236.229,238.069,239.288,233.506,230.758,227.506,227.026,230.374,228.963,229.261,225.003,226.118,229.287,236.229,238.069,239.288,233.506,230.758,1.4,0.5,-2.4,-1.2,0.5,-2.4,-1.2,-0.001,0.89,L-Aug. 2017,0.5,0.001,1.35,S-May 2017,1.2
6,Pork,0.334,209.885,205.754,202.587,202.929,206.227,210.381,208.028,208.626,210.527,213.628,216.559,217.429,217.396,206.128,206.339,206.188,205.839,208.935,212.029,210.629,210.113,209.998,211.316,211.926,212.857,213.504,3.6,1.4,0.4,0.0,0.3,0.4,0.3,0.001,0.50,S-Aug. 2017,0.3,0.012,0.76,L-Feb. 2015,5.9
7,"Bacon, breakfast sausage, and related products(5)",0.147,154.115,149.878,148.905,153.462,154.876,158.774,159.024,157.949,158.705,161.207,165.612,168.022,165.546,151.601,151.169,151.104,153.771,156.069,160.396,160.794,158.223,158.867,160.407,163.234,164.601,162.846,7.4,2.7,1.5,-1.5,1.8,0.8,-1.1,-0.002,0.71,S-May 2017,-1.6,0.010,1.08,S-Aug. 2017,6.0
8,Bacon and related products(6),,283.330,276.043,275.491,280.692,286.254,300.654,301.450,296.531,296.920,302.663,319.141,324.706,316.727,276.289,274.946,277.151,281.573,290.337,304.285,305.151,299.070,300.101,303.891,315.444,315.481,308.858,11.8,5.4,1.7,-2.5,3.8,0.0,-2.1,,1.07,S-Feb. 2016,-2.8,,1.42,S-Jul. 2017,6.3
8,Breakfast sausage and related products(5)(6),,142.264,137.243,136.036,141.947,142.561,141.223,141.194,141.409,142.845,144.483,143.545,145.138,145.535,141.744,140.225,139.764,142.085,142.586,141.903,141.355,139.948,140.987,142.689,142.054,144.518,145.002,2.3,-0.6,1.1,0.3,-0.4,1.7,0.3,,1.07,S-Aug. 2017,-0.4,,1.23,L-Feb. 2015,3.2
7,Ham,0.060,206.389,200.084,191.459,191.646,192.939,204.289,194.338,193.645,202.870,210.671,209.868,207.655,213.643,198.748,198.293,196.584,196.630,197.354,204.860,201.459,197.490,202.213,208.501,203.886,199.356,205.733,3.5,-0.4,-1.1,2.9,-2.2,-2.2,3.2,0.002,1.03,L-Mar. 2017,3.8,0.002,1.78,L-Mar. 2015,6.3
8,"Ham, excluding canned(6)",,230.224,222.840,212.135,211.895,213.750,227.909,215.563,214.979,226.072,235.839,234.419,231.975,238.447,220.490,220.205,218.049,218.363,219.253,228.985,225.268,220.134,225.481,232.944,226.551,221.263,228.365,3.6,-0.6,-1.0,2.8,-2.7,-2.3,3.2,,1.14,L-Jul. 2017,3.3,,1.83,L-Mar. 2015,6.1
7,Pork chops(4),0.052,187.594,184.808,181.695,177.097,182.170,183.655,180.404,185.612,183.292,182.725,186.454,185.582,186.171,187.594,184.808,181.695,177.097,182.170,183.655,180.404,185.612,183.292,182.725,186.454,185.582,186.171,-0.8,2.0,-0.5,0.3,2.0,-0.5,0.3,0.000,1.31,L-Aug. 2017,2.0,0.000,1.93,L-Aug. 2016,-0.5
7,Other pork including roasts and picnics(5),0.075,128.110,128.057,126.956,123.157,126.619,125.376,125.299,126.321,126.733,127.544,127.257,127.449,127.823,126.320,127.408,128.656,125.434,128.688,128.388,126.095,126.841,126.160,125.675,124.129,125.085,126.037,-0.2,-0.2,0.2,0.3,-1.2,0.8,0.8,0.001,1.04,–,–,0.000,1.60,L-Mar. 2015,5.4
6,Other meats,0.247,226.400,225.685,227.683,224.334,223.678,226.000,222.445,222.208,219.798,224.031,222.844,222.613,226.539,224.876,223.918,225.154,223.193,222.227,225.185,222.223,224.600,221.852,227.173,224.474,222.798,225.014,0.1,-0.5,-0.1,1.8,-1.2,-0.7,1.0,0.002,0.52,L-Jul. 2017,2.4,0.000,0.74,L-Aug. 2017,0.2
7,Frankfurters(6),,227.683,227.664,231.580,233.086,225.119,233.794,224.031,217.451,210.217,218.991,222.297,228.744,239.385,225.048,223.202,223.389,229.199,221.071,232.108,221.398,221.586,214.921,228.544,229.855,230.280,236.614,5.1,1.5,2.9,4.7,0.6,0.2,2.8,,1.86,L-Jul. 2017,6.3,,2.77,S-Aug. 2017,3.2
7,Lunchmeats(5)(6),,147.096,146.019,147.366,144.236,145.150,145.597,144.802,145.453,144.096,146.592,145.140,143.402,144.982,146.259,145.340,146.054,143.857,144.706,145.698,145.378,146.561,144.851,147.757,145.223,143.291,144.158,-1.4,-1.0,-1.2,1.1,-1.7,-1.3,0.6,,0.61,L-Jul. 2017,2.0,,0.69,L-Aug. 2017,-0.1
7,Lamb and organ meats(4)(6),,335.745,330.547,324.221,327.849,316.737,318.205,306.920,321.207,324.492,326.165,323.055,,,335.745,330.547,324.221,327.849,316.737,318.205,306.920,321.207,324.492,326.165,323.055,,,,-1.0,,,-1.0,,,,,,,,,,
7,Lamb and mutton(4)(5)(6),,177.264,170.442,167.956,169.170,162.312,164.377,159.219,,,,,,,177.264,170.442,167.956,169.170,162.312,164.377,159.219,,,,,,,,,,,,,,,,,,,,,
6,Poultry(4),0.339,231.480,230.215,228.209,228.707,228.979,231.309,230.537,231.895,231.781,231.926,232.404,231.866,232.254,231.480,230.215,228.209,228.707,228.979,231.309,230.537,231.895,231.781,231.926,232.404,231.866,232.254,0.3,0.2,-0.2,0.2,0.2,-0.2,0.2,0.001,0.60,L-Aug. 2017,0.2,0.001,0.68,L-Aug. 2017,1.0
7,Chicken(4)(5),0.276,147.696,148.006,146.355,146.008,146.181,147.827,147.576,148.430,148.770,149.287,149.715,149.223,149.382,147.696,148.006,146.355,146.008,146.181,147.827,147.576,148.430,148.770,149.287,149.715,149.223,149.382,1.1,0.3,-0.3,0.1,0.3,-0.3,0.1,0.000,0.68,L-Aug. 2017,0.3,0.003,0.78,L-Aug. 2017,2.1
8,Fresh whole chicken(4)(6),,251.006,249.394,249.173,241.115,243.119,245.316,240.551,245.085,246.893,246.386,245.134,244.825,246.496,251.006,249.394,249.173,241.115,243.119,245.316,240.551,245.085,246.893,246.386,245.134,244.825,246.496,-1.8,-0.5,-0.1,0.7,-0.5,-0.1,0.7,,1.68,L-Jun. 2017,0.7,,1.86,L-Aug. 2017,0.3
8,Fresh and frozen chicken parts(4)(6),,217.921,218.747,215.227,218.308,216.687,218.970,220.066,220.501,220.505,221.486,222.900,222.132,222.366,217.921,218.747,215.227,218.308,216.687,218.970,220.066,220.501,220.505,221.486,222.900,222.132,222.366,2.0,0.6,-0.3,0.1,0.6,-0.3,0.1,,0.90,L-Aug. 2017,0.6,,1.15,S-Jun. 2017,0.3
7,Other poultry including turkey(5),0.063,156.476,150.631,150.932,154.234,154.421,155.288,153.688,154.658,152.744,150.945,150.718,151.018,151.677,155.269,154.321,154.831,155.555,154.195,154.623,153.464,153.901,151.026,149.486,149.793,149.417,150.506,-3.1,-0.2,0.2,0.4,0.2,-0.3,0.7,0.000,0.83,L-Jun. 2016,0.7,-0.002,1.46,L-May 2017,-0.7
6,Fish and seafood,0.261,284.040,285.802,284.052,285.501,287.281,284.543,283.879,288.430,289.780,288.966,288.424,287.940,288.016,285.206,285.683,286.056,285.305,290.497,287.315,281.925,286.735,288.433,287.921,288.000,285.620,289.198,1.4,-0.2,-0.2,0.0,0.0,-0.8,1.3,0.003,0.55,L-May 2017,1.7,0.004,0.93,L-Mar. 2017,1.7
7,Fresh fish and seafood(5),0.141,177.346,177.016,174.976,178.271,178.073,177.881,176.624,177.507,179.135,178.004,178.038,176.654,175.619,177.735,177.659,177.591,178.337,180.284,177.933,174.973,176.493,178.437,177.680,178.029,174.492,176.005,-1.0,0.0,-0.8,-0.6,0.2,-2.0,0.9,0.001,0.84,L-Jun. 2017,1.1,-0.001,1.61,L-Aug. 2017,1.1
7,Processed fish and seafood(5),0.120,140.786,143.047,143.100,141.498,143.651,140.821,141.309,145.467,145.374,145.575,144.945,145.754,146.842,141.517,142.391,143.070,141.617,145.533,143.593,140.648,144.661,144.637,144.265,144.139,145.257,147.606,4.3,-0.4,0.6,0.7,-0.1,0.8,1.6,0.002,0.62,L-May 2017,2.9,0.005,1.08,L-Nov. 2014,4.4
8,Shelf stable fish and seafood(4)(6),,199.072,201.572,201.114,198.684,197.747,193.701,194.342,201.604,202.326,202.596,201.304,202.975,203.723,199.072,201.572,201.114,198.684,197.747,193.701,194.342,201.604,202.326,202.596,201.304,202.975,203.723,2.3,-0.6,0.8,0.4,-0.6,0.8,0.4,,0.87,S-Aug. 2017,-0.6,,1.12,L-Nov. 2014,2.7
8,Frozen fish and seafood(6),,294.106,298.414,299.135,298.695,306.706,299.718,301.313,307.630,304.566,307.668,305.243,306.288,308.655,297.247,298.099,300.624,298.719,312.026,307.387,300.696,304.117,301.610,302.802,301.991,304.292,311.953,4.9,-0.8,0.3,0.8,-0.3,0.8,2.5,,0.88,L-Feb. 2017,4.5,,1.13,L-Dec. 2014,5.2
5,Eggs,0.097,200.941,203.227,201.569,220.813,209.845,202.193,202.723,193.459,191.313,191.698,194.898,200.450,211.314,198.561,198.456,190.462,217.655,207.661,203.866,207.177,203.218,199.359,195.250,195.451,195.643,208.811,5.2,1.7,2.8,5.4,0.1,0.1,6.7,0.006,0.94,L-Jan. 2017,14.3,0.005,1.54,L-Feb. 2016,6.0
3,Dairy and related products,0.795,218.183,216.773,217.929,219.804,220.552,218.567,217.827,217.015,215.192,216.434,216.537,216.564,217.170,216.510,215.981,216.285,218.003,219.768,218.526,218.016,218.624,217.640,218.376,217.437,216.193,215.504,-0.5,0.0,0.0,0.3,-0.4,-0.6,-0.3,-0.003,0.26,L-Jul. 2017,0.3,-0.004,0.39,S-Jan. 2017,-0.5
4,Milk(4)(5),0.221,143.134,141.600,143.403,142.639,142.193,141.301,139.406,139.684,138.610,138.775,138.336,138.117,138.491,143.134,141.600,143.403,142.639,142.193,141.301,139.406,139.684,138.610,138.775,138.336,138.117,138.491,-3.2,-0.3,-0.2,0.3,-0.3,-0.2,0.3,0.001,0.35,L-Dec. 2016,1.3,-0.008,0.59,S-Sep. 2016,-3.3
5,Fresh whole milk(6),,206.678,205.710,206.917,206.977,205.774,204.630,201.315,201.322,198.545,200.185,197.898,198.817,196.907,204.939,203.051,203.049,203.560,205.616,205.266,203.291,204.193,201.949,202.596,199.468,197.660,195.249,-4.7,-1.1,0.5,-1.0,-1.5,-0.9,-1.2,,0.48,S-Aug. 2017,-1.5,,1.11,S-Jul. 2016,-7.0
5,Fresh milk other than whole(5)(6),,146.127,143.976,146.549,145.138,144.950,144.336,142.248,142.658,141.943,141.908,142.130,141.500,142.796,144.947,143.138,143.803,143.952,144.504,144.587,143.845,144.230,144.131,143.120,142.658,140.375,141.643,-2.3,0.2,-0.4,0.9,-0.3,-1.6,0.9,,0.57,L-Sep. 2016,1.0,,0.80,L-Aug. 2017,0.1
4,Cheese and related products,0.258,228.640,227.038,224.305,228.153,230.230,227.839,228.190,227.026,226.464,227.817,229.206,228.232,230.499,227.230,225.903,224.272,227.757,230.085,227.959,228.436,227.251,228.433,228.592,229.433,227.765,229.077,0.8,0.6,-0.4,1.0,0.4,-0.7,0.6,0.001,0.47,L-Feb. 2017,1.0,0.002,0.61,S-Jul. 2017,0.5
4,Ice cream and related products,0.113,218.687,220.325,223.549,224.731,226.873,223.280,221.502,218.938,214.396,214.672,216.519,218.343,218.865,217.519,219.467,220.903,219.739,222.146,220.567,218.403,222.355,218.585,221.952,221.345,218.919,217.696,0.1,0.9,0.8,0.2,-0.3,-1.1,-0.6,-0.001,0.76,L-Aug. 2017,-0.3,0.000,1.13,S-Jun. 2017,-1.0
4,Other dairy and related products(4)(5),0.203,145.421,144.142,146.157,148.443,148.447,147.506,148.116,147.550,146.108,148.017,146.965,147.406,146.527,145.421,144.142,146.157,148.443,148.447,147.506,148.116,147.550,146.108,148.017,146.965,147.406,146.527,0.8,-0.7,0.3,-0.6,-0.7,0.3,-0.6,-0.001,0.58,S-Aug. 2017,-0.7,0.002,0.86,S-Aug. 2017,0.5
3,Fruits and vegetables,1.332,295.616,293.554,291.957,291.679,292.222,292.932,298.164,298.470,294.788,294.935,295.009,297.047,299.700,293.868,293.278,291.378,286.560,288.706,293.277,299.647,297.815,297.492,298.871,298.240,297.786,297.924,1.4,0.0,0.7,0.9,-0.2,-0.2,0.0,0.001,0.28,L-Jul. 2017,0.5,0.019,0.44,L-Jul. 2016,1.4
4,Fresh fruits and vegetables,1.046,341.287,339.317,336.988,335.844,336.477,337.470,345.636,345.615,340.080,340.684,340.816,344.364,348.980,338.524,337.057,334.471,328.508,331.829,337.568,347.402,345.431,344.892,347.562,346.229,345.834,346.179,2.3,0.0,1.0,1.3,-0.4,-0.1,0.1,0.001,0.33,L-Jul. 2017,0.8,0.024,0.54,L-Apr. 2016,2.4
5,Fresh fruits,0.570,365.551,362.293,356.987,354.863,353.250,356.930,362.473,363.803,356.984,358.950,359.055,366.362,371.532,359.074,358.485,354.586,351.764,351.681,360.139,364.039,358.759,362.696,367.223,363.619,365.368,364.948,1.6,0.0,2.0,1.4,-1.0,0.5,-0.1,-0.001,0.48,S-Aug. 2017,-1.0,0.009,0.82,S-Aug. 2017,1.3
6,Apples,0.090,330.634,333.401,337.515,330.947,332.585,335.680,335.668,343.596,350.374,360.305,371.283,365.599,342.805,345.659,349.234,352.838,338.822,335.321,341.224,340.749,341.397,335.556,341.751,348.286,358.441,358.384,3.7,3.0,-1.5,-6.2,1.9,2.9,0.0,0.000,0.97,S-Jun. 2017,-1.7,0.003,1.70,S-Aug. 2017,-0.7
6,Bananas(4),0.081,199.128,198.110,198.865,198.357,198.605,197.635,197.638,196.982,198.125,195.758,195.153,188.475,189.561,199.128,198.110,198.865,198.357,198.605,197.635,197.638,196.982,198.125,195.758,195.153,188.475,189.561,-4.8,-0.3,-3.4,0.6,-0.3,-3.4,0.6,0.000,0.70,L-Jun. 2017,0.6,-0.004,1.03,L-Aug. 2017,-0.9
6,Citrus fruits(5),0.168,263.044,238.448,227.649,231.109,231.147,230.793,235.296,241.963,257.142,265.484,265.994,269.616,278.935,240.867,240.706,242.794,250.609,250.985,246.032,244.058,241.297,252.692,252.796,246.910,248.041,255.418,6.0,0.2,1.4,3.5,-2.3,0.5,3.0,0.005,0.95,L-Jun. 2017,4.7,0.010,1.54,L-Feb. 2017,6.4
7,"Oranges, including tangerines(6)",,542.217,485.802,456.098,467.489,464.961,461.664,466.869,482.903,534.705,560.738,559.970,566.077,599.199,483.844,486.412,490.835,510.861,506.814,498.514,502.058,499.579,531.252,528.784,501.091,509.434,534.689,10.5,-0.1,1.1,5.9,-5.2,1.7,5.0,,1.35,L-Jun. 2017,6.3,,1.85,L-May 2014,17.1
6,Other fresh fruits(5),0.231,120.333,125.391,123.948,122.115,120.579,123.408,126.345,124.452,113.235,111.437,110.131,116.877,120.592,119.630,120.272,116.479,113.730,113.557,120.842,123.515,121.179,121.044,124.187,121.811,123.584,119.888,0.2,-1.2,6.1,3.2,-1.9,1.5,-3.0,-0.007,0.86,S-Dec. 2016,-3.2,0.001,1.38,S-Mar. 2017,-0.8
